epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,5918.81,1.07873,0.95436,1.51778,0.9171,1,0.995,0.68443,1.03982,0.65157,1.39643,0.000248577,0.000248577,0.000248577
103,5975.27,0.9549,0.81564,1.41576,0.90698,1,0.995,0.70096,0.98651,0.63799,1.3271,0.000239766,0.000239766,0.000239766
104,6035.15,1.05822,0.9473,1.50956,0.90752,1,0.995,0.7291,0.9492,0.62784,1.2908,0.000231071,0.000231071,0.000231071
105,6096.71,0.95049,0.86401,1.42699,0.90841,1,0.995,0.74361,0.93306,0.62744,1.28379,0.000222497,0.000222497,0.000222497
106,6152.13,0.98299,0.90113,1.44318,0.9542,1,0.995,0.70124,0.92916,0.63108,1.29784,0.000214046,0.000214046,0.000214046
107,6209.24,1.01436,0.92036,1.48592,1,0.9831,0.995,0.6661,0.99731,0.63246,1.35605,0.000205723,0.000205723,0.000205723
108,6272.08,1.04432,0.93793,1.52732,1,0.98319,0.995,0.61411,1.08429,0.64133,1.41086,0.000197532,0.000197532,0.000197532
109,6326.81,0.94222,0.88378,1.40343,1,0.98423,0.995,0.61455,1.08582,0.65,1.41056,0.000189475,0.000189475,0.000189475
110,6388.15,0.97095,0.89534,1.44993,1,0.98162,0.995,0.63051,1.04858,0.63583,1.38979,0.000181557,0.000181557,0.000181557
111,6442.03,0.94738,0.86173,1.40487,1,0.96393,0.995,0.68018,0.94816,0.61856,1.31443,0.00017378,0.00017378,0.00017378
112,6492.08,0.98254,0.90413,1.47347,0.90782,1,0.995,0.71283,0.88695,0.61981,1.25407,0.000166149,0.000166149,0.000166149
113,6556.02,1.02414,0.94485,1.48803,0.90612,1,0.995,0.71257,0.88183,0.62522,1.23993,0.000158667,0.000158667,0.000158667
114,6610.31,0.98137,0.94001,1.47487,0.90444,1,0.995,0.72463,0.89668,0.61081,1.23191,0.000151336,0.000151336,0.000151336
115,6663.39,0.8828,0.7868,1.35216,0.90471,1,0.995,0.68917,0.97275,0.57733,1.28216,0.000144161,0.000144161,0.000144161
116,6731.86,0.96692,0.89623,1.44369,0.90553,1,0.995,0.69798,1.04482,0.58443,1.3459,0.000137143,0.000137143,0.000137143
117,6796.75,0.95978,0.8422,1.42409,0.90689,1,0.995,0.67944,1.0599,0.58275,1.36313,0.000130287,0.000130287,0.000130287
118,6850.77,0.92634,0.8197,1.42067,0.93622,1,0.995,0.69863,1.04917,0.57596,1.34892,0.000123596,0.000123596,0.000123596
119,6909.11,0.99012,0.85699,1.45928,0.95738,1,0.995,0.71701,0.99759,0.56495,1.31338,0.000117072,0.000117072,0.000117072
120,6967.66,0.99866,0.89119,1.52809,0.95956,1,0.995,0.7644,0.9199,0.55309,1.25393,0.000110718,0.000110718,0.000110718
121,7026.16,1.04362,0.87409,1.533,0.96865,1,0.995,0.77696,0.8938,0.5398,1.23558,0.000104537,0.000104537,0.000104537
122,7088.97,0.94481,0.77773,1.44131,0.96016,1,0.995,0.79729,0.83042,0.52809,1.19305,9.85311e-05,9.85311e-05,9.85311e-05
123,7150.42,0.96137,0.83402,1.42911,0.97922,1,0.995,0.80457,0.77356,0.5288,1.15985,9.2704e-05,9.2704e-05,9.2704e-05
124,7216.23,0.95122,0.83894,1.45732,0.98375,1,0.995,0.7611,0.75409,0.53484,1.154,8.70577e-05,8.70577e-05,8.70577e-05
125,7276.49,0.944,0.80238,1.43284,0.98543,1,0.995,0.73735,0.75637,0.53307,1.15765,8.15947e-05,8.15947e-05,8.15947e-05
126,7332.39,0.94095,0.78838,1.44018,0.98375,1,0.995,0.75273,0.77172,0.52945,1.16614,7.63174e-05,7.63174e-05,7.63174e-05
127,7387.57,0.88946,0.79969,1.3479,0.98635,1,0.995,0.77045,0.765,0.52735,1.16302,7.12282e-05,7.12282e-05,7.12282e-05
128,7448.66,0.90491,0.77107,1.39985,0.98873,1,0.995,0.77749,0.73605,0.51595,1.14153,6.63292e-05,6.63292e-05,6.63292e-05
129,7512.12,0.8954,0.73569,1.37122,0.98928,1,0.995,0.77459,0.71769,0.5116,1.12877,6.16227e-05,6.16227e-05,6.16227e-05
130,7569.57,0.88289,0.76595,1.38434,0.99116,1,0.995,0.78056,0.699,0.51579,1.11494,5.71106e-05,5.71106e-05,5.71106e-05
131,7625.44,0.67681,0.79983,1.26828,0.99212,1,0.995,0.80182,0.6939,0.5188,1.10987,5.2795e-05,5.2795e-05,5.2795e-05
132,7684.95,0.73027,0.80409,1.32032,0.99098,1,0.995,0.8031,0.70074,0.52631,1.11356,4.86777e-05,4.86777e-05,4.86777e-05
133,7746.28,0.68068,0.76749,1.33622,0.9902,1,0.995,0.81547,0.71279,0.53049,1.11922,4.47606e-05,4.47606e-05,4.47606e-05
134,7802.8,0.68849,0.68742,1.30044,0.9881,1,0.995,0.81298,0.74809,0.52395,1.14114,4.10454e-05,4.10454e-05,4.10454e-05
135,7861.29,0.70329,0.69048,1.36161,0.98334,1,0.995,0.77296,0.78626,0.51481,1.1665,3.75337e-05,3.75337e-05,3.75337e-05
136,7930.05,0.68273,0.63523,1.28973,0.98032,1,0.995,0.7433,0.8215,0.51678,1.19145,3.4227e-05,3.4227e-05,3.4227e-05
137,7982.61,0.70703,0.66401,1.34376,0.98179,1,0.995,0.73618,0.83798,0.52143,1.20343,3.11268e-05,3.11268e-05,3.11268e-05
138,8042.69,0.74101,0.61028,1.32512,0.98378,1,0.995,0.73665,0.84575,0.52922,1.21055,2.82345e-05,2.82345e-05,2.82345e-05
139,8107.95,0.69007,0.60887,1.28756,0.98542,1,0.995,0.73642,0.84133,0.53165,1.20669,2.55513e-05,2.55513e-05,2.55513e-05
140,8166.07,0.71074,0.60829,1.31219,0.98524,1,0.995,0.75834,0.80721,0.53008,1.18684,2.30784e-05,2.30784e-05,2.30784e-05
141,8226.78,0.67428,0.62349,1.22586,0.98535,1,0.995,0.75833,0.79178,0.53497,1.17645,2.08169e-05,2.08169e-05,2.08169e-05
142,8287.76,0.64675,0.58808,1.31776,0.98608,1,0.995,0.75693,0.75529,0.5381,1.15655,1.87678e-05,1.87678e-05,1.87678e-05
143,8350.36,0.68194,0.60702,1.25218,0.98685,1,0.995,0.76384,0.72201,0.53843,1.13991,1.6932e-05,1.6932e-05,1.6932e-05
144,8411.17,0.69189,0.61378,1.28605,0.98827,1,0.995,0.78597,0.6864,0.53982,1.11975,1.53102e-05,1.53102e-05,1.53102e-05
145,8471.06,0.65774,0.58898,1.29131,0.98846,1,0.995,0.77006,0.66759,0.53645,1.11176,1.39032e-05,1.39032e-05,1.39032e-05
146,8527.59,0.67948,0.56738,1.30197,0.98843,1,0.995,0.80612,0.65381,0.53632,1.10407,1.27117e-05,1.27117e-05,1.27117e-05
147,8586.03,0.6706,0.59425,1.29209,0.98914,1,0.995,0.80618,0.63165,0.54131,1.09539,1.1736e-05,1.1736e-05,1.1736e-05
148,8642.62,0.63002,0.58128,1.28119,0.98936,1,0.995,0.80961,0.63023,0.53905,1.09576,1.09768e-05,1.09768e-05,1.09768e-05
149,8694.2,0.65482,0.5629,1.27816,0.98958,1,0.995,0.80623,0.63408,0.53451,1.09719,1.04342e-05,1.04342e-05,1.04342e-05
150,8746.61,0.64561,0.56104,1.24566,0.9891,1,0.995,0.80627,0.63337,0.54259,1.09933,1.01086e-05,1.01086e-05,1.01086e-05
